ccn_str,facility_name,state,sample_role,provider_chain_name_latest,owner_name_raw_primary,owner_aliases_raw,owner_identification_method,owner_cluster,parent_owner_name,owner_source_type,owner_source_label,owner_source_url,owner_source_note,reit_years_in_panel,first_reit_year_in_panel,last_reit_year_in_panel,consecutive_reit_run_start,consecutive_reit_run_end,consecutive_reit_run_length,first_reit_snapshot_date,last_reit_snapshot_date,owner_takeover_date_estimated,owner_takeover_date_source,change_in_ownership_date_if_observed,change_in_ownership_type,prior_owner_name_if_observed,prior_owner_source,all_buyer_chow_dates,all_buyer_chow_seller_names,pre_reit_snapshot_date,pre_reit_snapshot_owner_entities,cluster_size
495253,AUTUMN CARE OF NORFOLK,VA,control,SABER HEALTHCARE GROUP,"OHI ASSET (VA) NORFOLK, LLC","OHI ASSET (VA) NORFOLK, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2016-03-01,CMS SNF_All_Owners association date,,,,,,,2025-11-06,"SABER HEALTHCARE HOLDINGS LLC|WWBV HOLDINGS LLC|ASHLEY JACKSON REGIONAL VP OF OPERATIONS|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|GREGORY NICOLUZAKIS SECRETARY|SHG MANAGEMENT LLC|ASHLEI PEASE AD;|SABER GOVERNANCE LLC|BNV DYNASTY LLC|BENJAMIN N VOLPE VICE PRESIDENT & TREASURER|SHG AUTUMN, LLC|WIW DYNASTY LLC|WILLIAM I WEISBERG PRESIDENT|NABIL T. M. TADROS MD;|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",26
495426,MULBERRY CREEK NURSING & REHAB CENTER,VA,control,KISSITO HEALTHCARE,"OHI ASSET (VA) MARTINSVILLE SNF, LLC","OHI ASSET (VA) MARTINSVILLE SNF, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2019-08-27,CMS SNF_All_Owners association date,,,,,,,2025-09-01,KISSITO HEALTHCARE INC|KATIE M PERRY|ROBERT MCCLINTIC,26
015120,"NHC HEALTHCARE, ANNISTON",AL,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2002-01-01,CMS SNF_All_Owners association date,,,,,,,2025-09-01,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|KEELY STALLINGS|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
015128,"NHC HEALTHCARE, MOULTON",AL,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2001-01-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|KAITLIN BAILEY|DERYL JOHNSON|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
185093,"NHC Healthcare, Glasgow",KY,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2000-06-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,TIMOTHY SHELLY|NATIONAL HEALTH CORPORATION|DENISE BILLINGSLEY|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
265158,"NHC HEALTHCARE, DESLOGE",MO,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2000-02-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,ROBERT M USSERY|ZACHARY ANDERSON|NATIONAL HEALTH CORPORATION|MELVIN RECTOR|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
265175,"NHC HEALTHCARE, JOPLIN",MO,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2000-02-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|MELVIN RECTOR|STEPHEN BURISH|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
265168,"NHC HEALTHCARE, KENNETT",MO,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,1982-05-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|MELVIN RECTOR|JESSICA BADER|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
265318,"NHC HEALTHCARE, MARYLAND HEIGHTS",MO,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2000-02-01,CMS SNF_All_Owners association date,,,,,,,2025-11-06,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|MELVIN RECTOR|SUSAN TAYLOR|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
425052,NHC HealthCare - Anderson,SC,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,HEATH HILL|ROBERT M USSERY|NATIONAL HEALTH CORPORATION|BRADLEY MOORHOUSE|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
425054,NHC Healthcare - Laurens,SC,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,RICKIE SHEARER ADMINISTRATOR|ROBERT M USSERY|NATIONAL HEALTH CORPORATION|BRADLEY MOORHOUSE|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445013,"NHC HEALTHCARE, CHATTANOOGA",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|ANTHONY J RAFFA|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445004,"NHC HEALTHCARE, DICKSON",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION|BRANDON VINCENT,23
445127,"NHC HEALTHCARE, FRANKLIN",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,TIMOTHY SHELLY|ROBERT M USSERY|NATIONAL HEALTH CORPORATION|STEPHEN FLATT|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION|CHELSEY F NORRIS,23
445191,"NHC HEALTHCARE, HENDERSONVILLE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,TIMOTHY SHELLY MANAGER OF LLC|ROBERT M USSERY|NATIONAL HEALTH CORPORATION|DAILEY HILL|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445024,"NHC HEALTHCARE, JOHNSON CITY",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|TYLER WILLIAMS ADMINISTRATOR|HOWARD NASON JR. MANAGER OF LLC|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445094,"NHC HEALTHCARE, LEWISBURG",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-09-01,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|DERRICK SCOTT|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445076,"NHC HEALTHCARE, MCMINNVILLE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,BENJAMIN J. HOLLAND ADMINISTRATOR|ROBERT M USSERY PRESIDENT OF CHAIN HOME OFFICE|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445069,"NHC HEALTHCARE, MILAN",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-11-06,ROBERT M USSERY|PATRICK MCHALE|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445101,"NHC HEALTHCARE, PULASKI",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|DOUGLAS WONG|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445117,"NHC HEALTHCARE, SCOTT",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-11-06,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|JASON JONES ADMINISTRATOR|DERYL JOHNSON|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445126,"NHC HEALTHCARE, SEQUATCHIE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|RANDY REYNOLDS|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445116,"NHC HEALTHCARE, SMITHVILLE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|RYAN VADEN|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445119,"NHC HEALTHCARE, SOMERVILLE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-09-01,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|JANET HUNT|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445130,"NHC HEALTHCARE, SPARTA",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2000-07-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|BRENNAN PEARSON|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
105401,AYERS HEALTH AND REHABILITATION CENTER,FL,control,HEALTH SERVICES MANAGEMENT,"NATIONAL HEALTH INVESTORS, INC.","NATIONAL HEALTH INVESTORS, INC.|NHI-REIT OF FLORIDA, LLC",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2012-01-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"SHELBY JORDAN SCOTT ADMINISTRATOR|JIM SHATZ CEO|SCOTT FISHER CFO|HEALTH SERVICES MANAGEMENT, INC.",8
105393,BEAR CREEK NURSING CENTER,FL,control,HEALTH SERVICES MANAGEMENT,"NATIONAL HEALTH INVESTORS, INC.","NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2008-02-20,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"JIM SHATZ|TERESA TIMMONS AD;|SCOTT FISHER|HEALTH SERVICES MANAGEMENT, INC.",8
105297,BROOKSVILLE HEALTHCARE CENTER,FL,control,HEALTH SERVICES MANAGEMENT,"NATIONAL HEALTH INVESTORS, INC.","NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,1990-11-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"MELISSA LONG|JIM SHATZ|SCOTT FISHER|HEALTH SERVICES MANAGEMENT, INC.",8
105437,CYPRESS COVE CARE CENTER,FL,control,HEALTH SERVICES MANAGEMENT,"NATIONAL HEALTH INVESTORS, INC.","NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2022-01-10,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"JIM SHATZ|HEIDI YERBURY|SCOTT FISHER|HEALTH SERVICES MANAGEMENT, INC.",8
105343,HEATHER HILL HEALTHCARE CENTER,FL,control,HEALTH SERVICES MANAGEMENT,"NATIONAL HEALTH INVESTORS, INC.","NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2008-02-20,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"JIM SHATZ CEO|VINCENT J DILELLA MD;|LISA FLORES-DEJESUS AD;|SCOTT FISHER CFO|HEALTH SERVICES MANAGEMENT, INC.",8
105385,ROYAL OAK NURSING CENTER,FL,control,HEALTH SERVICES MANAGEMENT,"NATIONAL HEALTH INVESTORS, INC.","NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,1990-11-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"JIM SHATZ|SCOTT FISHER|AMY GANT|HEALTH SERVICES MANAGEMENT, INC.",8
445099,"NHC HEALTHCARE, ATHENS",TN,control,NATIONAL HEALTHCARE CORPORATION,"NATIONAL HEALTH INVESTORS, INC.","NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,1991-10-17,CMS SNF_All_Owners association date,,,,,,,2025-08-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|ADDISON R BUTLER|HOWARD NASON JR.|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,8
495131,"NHC HEALTHCARE, BRISTOL",VA,control,NATIONAL HEALTHCARE CORPORATION,"NATIONAL HEALTH INVESTORS, INC.","NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,1991-10-17,CMS SNF_All_Owners association date,,,,,,,2025-08-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|HOWARD NASON JR.|JOAN STEPHENS|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,8
675124,AVIR AT GONZALES,TX,control,AVIR HEALTH GROUP,WELLTOWER INC,WELLTOWER INC.|WELLTOWER LLC|WELLTOWER INC|WELLTOWER OP LLC,named_reit_owner_row,Welltower,Welltower Inc.,official_company_site,Welltower product overview,https://welltower.com/product-overview/,Welltower describes post-acute care as part of its healthcare real estate platform.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2025-03-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,BRANDON ANZALDUA CEO|WAYNE SOUTH|ROBERT A JOHNSON VICE PRESIDENT|GONZALES NURSING OPERATIONS LLC|GREGORY CHARLES TIEKEN|TIMOTHY MARKHAM DIRECTOR|WILLIAM V BAILEY CFO|KENNETH GOTTWALD DIRECTOR|LYNN R WHITE VICE PRESIDENT|GENE REED DIRECTOR|KERRY FRANK MORGAN DIRECTOR|STEPHANIE L KODACK|JAMIE LEE MCCORD NURSING HOME ADMINISTRATOR|RYAN C HARRINGTON PRESIDENT|JULI CLAY COMPLIANCE OFFICER|LISA GINDLER DIRECTOR BOARD MEMBER|SASCHA KARDOSZ,8
455808,AVIR AT JACKSBORO,TX,control,AVIR HEALTH GROUP,WELLTOWER INC,WELLTOWER INC.|WELLTOWER LLC|WELLTOWER INC|WELLTOWER OP LLC,named_reit_owner_row,Welltower,Welltower Inc.,official_company_site,Welltower product overview,https://welltower.com/product-overview/,Welltower describes post-acute care as part of its healthcare real estate platform.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2025-03-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,"ROBERT A JOHNSON VICE PRESIDENT OF MANAGEMENT COM|MARK MAPLES BOARD MEMBER|LYNN R WHITE VICE PRESIDENT OF MANAGEMENT COM|PATSY ONEAL NURSING FACILITY ADMINISTRATOR|JACK COUNTY HOSPITAL DISTRICT|RYAN C HARRINGTON PRESIDENT/MANAGER|KIM LEE CHIEF FINANCIAL OFFICER|FRANK L BEAMAN CEO|THCM, LLC|JACKSBORO NURSING OPERATIONS, LLC",8
455744,AVIR AT STEPHENVILLE,TX,control,AVIR HEALTH GROUP,WELLTOWER INC.,WELLTOWER INC.|WELLTOWER LLC|WELLTOWER INC|WELLTOWER OP LLC,named_reit_owner_row,Welltower,Welltower Inc.,official_company_site,Welltower product overview,https://welltower.com/product-overview/,Welltower describes post-acute care as part of its healthcare real estate platform.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2025-03-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,"BRUCE CURRY|BRIAN ROLAND CEO|BRIAN ROLAND|KARL K SIMMONS|STEPHENVILLE NURSING OPERATIONS, LLC|STEPHENS MEMORIAL HOSPITAL DISTRICT|JOHN T ECHOLS BOARD MEMBER|GREGG GOODALL|KAYLEE CURTIS|WADE B TOOMBS BOARD MEMBER|TODD TIDWELL",8
675931,Avir at Camp Wood,TX,control,AVIR HEALTH GROUP,WELLTOWER INC.,WELLTOWER INC.|WELLTOWER LLC|WELLTOWER INC|WELLTOWER OP LLC,named_reit_owner_row,Welltower,Welltower Inc.,official_company_site,Welltower product overview,https://welltower.com/product-overview/,Welltower describes post-acute care as part of its healthcare real estate platform.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2025-03-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,THOMAS J NORDWICK CHIEF EXECUTIVE OFFICER|RAUL E ZAMORA BOARD MEMBER|MONICA E GUTIERREZ BOARD MEMBER|GAJANAN V GAITONDE BOARD MEMBER|KELLY A FAGLIE BOARD MEMBER|ADAM APOLINAR|WILLIAM A KESSLER BOARD MEMBER|HECTOR E GONZALES BOARD MEMBER|UVALDE COUNTY HOSPITAL AUTHORITY|BENJAMIN G ELLIOTT BOARD MEMBER|TERRI CONTRERAS CHIEF FINANCIAL OFFICER,8
675259,Avir at Cisco,TX,control,AVIR HEALTH GROUP,WELLTOWER INC,WELLTOWER INC.|WELLTOWER LLC|WELLTOWER INC|WELLTOWER OP LLC,named_reit_owner_row,Welltower,Welltower Inc.,official_company_site,Welltower product overview,https://welltower.com/product-overview/,Welltower describes post-acute care as part of its healthcare real estate platform.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2025-03-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,"WILLIAM H HOFFMAN BOARD MEMBER|ROBERT A JOHNSON MANAGER|STEPHEN K JOINER BOARD MEMBER|LABAN WRIGHT CEO|EASTLAND MEMORIAL HOSPITAL DISTRICT|CISCO NURSING OPERATIONS, LLC|REBECCA PEARSON BOARD MEMBER|NANCY K STEWART BOARD MEMBER|DONALD W HUGHES BOARD MEMBER|JACQUELYN TUCKER BOARD MEMBER|CAROLYN WHITE BOARD MEMBER|RICHARD BARRON BOARD MEMBER|MISSY MOYLAN BOARD MEMBER",8
