analysis_spec,sample_role,analysis_sample_label,ccn_str,analysis_facility_name,analysis_state,year,ever_treated,treat_year,post_treat,event_time,deal_id,pe_firm,platform_name,transition_type,transition_verified,verification_tier,ownership_effective_date,baseline_medicaid_share,baseline_medicaid_n_years,baseline_medicare_share,baseline_medicare_n_years,high_medicare,any_private_equity_owner,any_reit_owner,any_trust_owner,any_investment_firm_owner,any_holding_company_owner,any_management_company_owner,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,has_baseline_medicaid,has_form671,has_pbj_nurse,has_provider_info,has_provider_info_latest,has_owner_snapshot,has_chow_event,has_enrollment_snapshot,control_v2_eligible,control_v2_staffing_eligible,panel_years,years_with_form671,years_with_pbj_nurse,pbj_days_observed,pbj_mean_census,pbj_total_rn_hours,pbj_total_nurse_hours,pbj_mean_rn_hprd,pbj_mean_nurse_hprd,provider_reported_staffing_hprd,provider_staffing_rating,provider_rn_staffing_rating,provider_health_rating,provider_overall_rating,provider_qm_rating,provider_survey_score,provider_reported_incidents,provider_subst_complaints,provider_ic_citations,provider_number_of_fines,provider_total_fines_dollars,provider_payment_denials,provider_total_penalties,provider_changed_ownership_12m,form671_total_residents_mean,form671_medicaid_census_mean,form671_medicare_census_mean,form671_medicaid_share_mean,provider_ownership_type,provider_certified_beds,provider_avg_residents_per_day,provider_legal_business_name,provider_chain_name,provider_chain_id,provider_name,provider_state,facility_name_treatment,state_treatment,city_treatment,provider_processing_date,outcome_available_pbj_staffing,has_provider_staffing_outcome,has_star_rating_outcome,has_form671_payer_mix_outcome,sample_main_staffing,sample_provider_staffing,sample_star_ratings,sample_payer_mix_outcome
gold_main_v2,control,control_v2,675124,TEXAN NURSING & REHAB OF GONZALES,TX,2024,0,,,,,,,,,,,66.24391013824885,4.0,10.052092165898618,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,41.71189679885332,3433.68,44784.17,0.2263008616232756,2.9339815114020436,3.06276,1.0,,2.0,2.0,5.0,67.333,0.0,2.0,1.0,2.0,24750.0,0.0,2.0,N,39.75,33.25,5.0,0.8402046783625732,For profit - Limited Liability company,80.0,42.8,GONZALES HEALTHCARE SYSTEMS,,,TEXAN NURSING & REHAB OF GONZALES,TX,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675124,AVIR AT GONZALES,TX,2025,0,,,,,,,,,,,66.24391013824885,4.0,10.052092165898618,4.0,0,False,True,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,40.55204119551946,3018.33,30479.8,0.2694435829430305,2.7671290644491946,2.69975,1.0,,3.0,3.0,5.0,82.000,9.0,6.0,0.0,0.0,0.0,0.0,0.0,N,37.666666666666664,31.333333333333332,4.666666666666667,0.8311996206733049,For profit - Corporation,80.0,39.3,GONZALES HEALTHCARE SYSTEMS,AVIR HEALTH GROUP,719.0,AVIR AT GONZALES,TX,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675124,AVIR AT GONZALES,TX,2026,0,,,,,,,,,,,66.24391013824885,4.0,10.052092165898618,4.0,0,False,True,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,2.68848,1.0,,2.0,1.0,4.0,97.000,,,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,80.0,39.3,GONZALES HEALTHCARE SYSTEMS,AVIR HEALTH GROUP,719.0,AVIR AT GONZALES,TX,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2016,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.43334,1.0,1.0,2.0,1.0,1.0,102.667,3.0,1.0,,0.0,0.0,0.0,0.0,Y,,,,,Government - Hospital dist,84.0,36.0,EASTLAND MEMORIAL HOSPITAL DISTRICT,,,CISCO NURSING & REHABILITATION,,,,,,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2017,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,275.0,51.61486701704093,4130.0,42311.35,0.2917283177974136,2.989836071535521,2.86482,1.0,2.0,2.0,1.0,3.0,124.333,0.0,3.0,,1.0,15471.0,0.0,1.0,N,,,,,For profit - Corporation,84.0,54.0,EASTLAND MEMORIAL HOSPITAL DISTRICT,,,CISCO NURSING & REHABILITATION,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2018,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,45.81885650581303,3460.75,54793.04,0.2094839950279254,3.279608365258385,3.25887,,1.0,,,,125.200,0.0,7.0,,2.0,89300.0,1.0,3.0,N,,,,,For profit - Corporation,84.0,46.5,EASTLAND MEMORIAL HOSPITAL DISTRICT,,,CISCO NURSING & REHABILITATION,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2019,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,42.66187423687424,6205.6,51034.91,0.3954100982941301,3.2830852222564753,3.23686,,2.0,,,,111.000,0.0,6.0,,2.0,84102.0,1.0,3.0,N,,,,,For profit - Corporation,80.0,44.7,EASTLAND MEMORIAL HOSPITAL DISTRICT,,,CISCO NURSING & REHABILITATION,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2020,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,36.84110726230291,4960.25,46163.75,0.3789837696304747,3.4335532247750717,3.47656,,,2.0,2.0,2.0,76.333,0.0,4.0,,2.0,84102.0,1.0,3.0,N,,,,,Government - Hospital district,80.0,35.3,EASTLAND MEMORIAL HOSPITAL DISTRICT,,,CISCO NURSING & REHABILITATION,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2021,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,40.640741625524235,6309.0,41116.93,0.4204135006158772,2.789678517132331,2.77285,2.0,2.0,4.0,4.0,3.0,25.333,0.0,0.0,0.0,2.0,84102.2,0.0,2.0,N,,,,,Government - Hospital district,80.0,40.6,EASTLAND MEMORIAL HOSPITAL DISTRICT,,,CISCO NURSING & REHABILITATION,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2022,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,43.24713396506875,6703.75,38875.26,0.4241412821934806,2.4588636499843157,2.63848,1.0,,2.0,1.0,3.0,34.000,2.0,5.0,2.0,1.0,11300.0,0.0,1.0,N,,,,,Government - Hospital district,80.0,43.9,EASTLAND MEMORIAL HOSPITAL DISTRICT,,,CISCO NURSING & REHABILITATION,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2023,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,275.0,37.002906513776075,1279.75,23155.75,0.1318315751661355,2.2990147753751216,2.43392,1.0,,3.0,3.0,5.0,44.000,2.0,5.0,2.0,1.0,11300.0,0.0,1.0,N,35.0,24.0,5.0,0.6857142857142857,For profit - Limited Liability company,80.0,33.8,EASTLAND MEMORIAL HOSPITAL DISTRICT,TRINITY HEALTHCARE,526.0,CISCO NURSING & REHABILITATION,TX,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675259,CISCO NURSING & REHABILITATION,TX,2024,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,38.53962613473483,3929.5,42137.5,0.2803490601919117,3.000717349795794,3.22359,1.0,,3.0,3.0,5.0,59.333,2.0,7.0,2.0,0.0,0.0,0.0,0.0,N,57.5,40.0,14.5,0.6928571428571428,For profit - Limited Liability company,80.0,35.2,EASTLAND MEMORIAL HOSPITAL DISTRICT,TRINITY HEALTHCARE,526.0,CISCO NURSING & REHABILITATION,TX,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675259,Avir at Cisco,TX,2025,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,False,True,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,36.01474845605281,5213.57,32131.47,0.5327901536195591,3.2753391540794152,3.40768,3.0,,5.0,5.0,4.0,22.000,5.0,15.0,0.0,0.0,0.0,0.0,0.0,N,80.0,56.0,24.0,0.6999999999999998,For profit - Limited Liability company,80.0,35.6,EASTLAND MEMORIAL HOSPITAL DISTRICT,AVIR HEALTH GROUP,719.0,Avir at Cisco,TX,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675259,Avir at Cisco,TX,2026,0,,,,,,,,,,,71.20330184331797,4.0,12.142688940092166,4.0,0,False,True,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.37615,3.0,,5.0,5.0,4.0,20.000,,,0.0,0.0,0.0,0.0,0.0,N,,,,,For profit - Limited Liability company,80.0,34.7,EASTLAND MEMORIAL HOSPITAL DISTRICT,AVIR HEALTH GROUP,719.0,Avir at Cisco,TX,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,675398,GREEN ACRES OF CENTER,TX,2016,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.79911,3.0,2.0,2.0,3.0,5.0,93.333,0.0,4.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,92.0,56.0,"NEXION HEALTH AT CENTER, INC.",,,GREEN ACRES OF CENTER,,,,,,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2017,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,275.0,47.91252587991718,2600.22,46612.5,0.1971657509723191,3.5421955289067544,4.16043,2.0,1.0,1.0,1.0,2.0,152.500,1.0,3.0,,0.0,0.0,1.0,1.0,Y,,,,,For profit - Corporation,96.0,48.0,"FPACP TIMPSON, LLC",,,FOCUSED CARE OF CENTER,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2018,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,53.122676779741994,6139.0,67781.56,0.3179470479971101,3.509811216513976,3.55813,,2.0,,,,191.000,3.0,6.0,,1.0,12084.0,1.0,2.0,N,,,,,For profit - Corporation,96.0,52.9,"FPACP TIMPSON, LLC",,,FOCUSED CARE OF CENTER,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2019,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,52.45598954185911,4540.42,61811.25,0.2383216014710761,3.2380074846178655,3.20025,,1.0,,,,223.833,3.0,6.0,,2.0,28229.0,1.0,3.0,N,,,,,For profit - Corporation,96.0,50.6,"FPACP TIMPSON, LLC",,,FOCUSED CARE OF CENTER,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2020,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,46.47718585762064,3867.16,59443.19,0.2307727880323463,3.5067863555922862,3.66066,,,1.0,1.0,2.0,208.333,3.0,4.0,,1.0,16145.0,0.0,1.0,N,,,,,For profit - Corporation,96.0,48.5,"FPACP TIMPSON, LLC",,,FOCUSED CARE OF CENTER,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2021,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,46.59172838031534,5851.75,55782.95,0.3419000124035622,3.2916920062169854,3.47479,2.0,2.0,2.0,2.0,2.0,94.833,1.0,1.0,0.0,2.0,63074.7,0.0,2.0,N,,,,,For profit - Partnership,45.0,45.0,"FPACP TIMPSON, LLC",,,FOCUSED CARE OF CENTER,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2022,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,50.09193143812709,4137.32,50372.93,0.2269423510543537,2.8207063451648704,3.42913,1.0,,2.0,1.0,4.0,73.000,3.0,9.0,0.0,2.0,50180.0,0.0,2.0,N,,,,,For profit - Corporation,92.0,47.2,"FPACP TIMPSON, LLC",,,FOCUSED CARE OF CENTER,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2023,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,57.863602219037006,4689.55,69454.78,0.2224058704131019,3.2945539261464014,3.3066,1.0,,3.0,2.0,4.0,45.833,3.0,11.0,0.0,2.0,50180.0,0.0,2.0,N,56.0,43.0,2.0,0.7678571428571429,For profit - Limited Liability company,92.0,59.5,"FPACP TIMPSON, LLC",FOCUSED POST ACUTE CARE PARTNERS,224.0,FOCUSED CARE OF CENTER,TX,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2024,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,65.52424749163879,5118.05,75869.48,0.2140886954505094,3.1724063197529735,3.20739,2.0,,2.0,2.0,3.0,81.667,3.0,13.0,0.0,2.0,16646.5,0.0,2.0,N,66.5,49.0,6.5,0.7383928571428571,For profit - Limited Liability company,92.0,68.2,"FPACP TIMPSON, LLC",FOCUSED POST ACUTE CARE PARTNERS,224.0,FOCUSED CARE OF CENTER,TX,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2025,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,False,True,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,65.45774097078446,3981.78,59875.8,0.2231004280251165,3.3527288621349016,3.28466,2.0,,1.0,2.0,5.0,318.500,10.0,18.0,0.0,2.0,381677.0,0.0,2.0,N,68.33333333333333,51.333333333333336,6.0,0.7523809523809524,For profit - Limited Liability company,92.0,65.7,"FPACP TIMPSON, LLC",FOCUSED POST ACUTE CARE PARTNERS,224.0,FOCUSED CARE OF CENTER,TX,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675398,FOCUSED CARE OF CENTER,TX,2026,0,,,,,,,,,,,72.42788709677419,4.0,8.36120737327189,4.0,0,False,True,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.43805,2.0,,1.0,2.0,5.0,324.500,,,,2.0,256719.0,0.0,2.0,N,,,,,For profit - Limited Liability company,92.0,64.3,"FPACP TIMPSON, LLC",FOCUSED POST ACUTE CARE PARTNERS,224.0,FOCUSED CARE OF CENTER,TX,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,675433,GREEN ACRES OF HUNTSVILLE,TX,2016,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.8566,3.0,3.0,1.0,1.0,2.0,193.333,1.0,9.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,88.0,53.0,"NEXION HEALTH AT HUNTSVILLE, INC.",,,GREEN ACRES OF HUNTSVILLE,,,,,,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2017,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,275.0,50.465878324573985,2714.38,44873.89,0.1950392279687491,3.253868415319342,3.86786,3.0,2.0,2.0,2.0,4.0,116.667,1.0,3.0,,0.0,0.0,0.0,0.0,Y,,,,,For profit - Corporation,88.0,42.0,FPACP HUNTSVILLE LLC,,,FOCUSED CARE AT HUNTSVILLE,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2018,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,274.0,50.86924315619967,3073.4,44157.03,0.2203525387810097,3.193630797036461,,,1.0,,,,99.200,1.0,2.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,88.0,,FPACP HUNTSVILLE LLC,,,FOCUSED CARE AT HUNTSVILLE,,,,,2018-12-01,1,0,0,0,1,0,0,0
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2019,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,47.64427191166322,4948.1,54964.619999999995,0.285536526699426,3.172792549986834,3.10815,,1.0,,,,203.333,1.0,2.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,88.0,48.7,FPACP HUNTSVILLE LLC,,,FOCUSED CARE AT HUNTSVILLE,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2020,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,56.43322981366459,4339.99,63758.53,0.2107442597198545,3.1088474895864913,2.85699,1.0,1.0,1.0,1.0,3.0,149.667,1.0,2.0,,1.0,44294.0,0.0,1.0,N,,,,,For profit - Corporation,88.0,61.1,FPACP HUNTSVILLE LLC,,,FOCUSED CARE AT HUNTSVILLE,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2021,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,52.14793889685194,3728.3,58554.48,0.1964255261803513,3.0846361133389064,3.22461,1.0,1.0,3.0,2.0,2.0,56.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,88.0,50.3,FPACP HUNTSVILLE LLC,,,FOCUSED CARE AT HUNTSVILLE,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2022,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,57.745477650368954,4068.07,60582.94,0.1930560739200986,2.89207768595728,2.67961,1.0,,4.0,3.0,4.0,27.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,88.0,59.8,FPACP HUNTSVILLE LLC,,,FOCUSED CARE AT HUNTSVILLE,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2023,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,59.28850666241971,4860.6900000000005,59729.119999999995,0.2239351019718481,2.770182459308818,2.75686,1.0,,4.0,3.0,3.0,18.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N,56.0,41.0,3.0,0.7321428571428571,For profit - Partnership,88.0,61.7,FPACP HUNTSVILLE LLC,FOCUSED POST ACUTE CARE PARTNERS,224.0,FOCUSED CARE AT HUNTSVILLE,TX,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2024,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,61.2639751552795,3379.26,56300.43,0.1513497565452137,2.521622752944392,2.67981,1.0,,4.0,3.0,4.0,24.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N,56.75,37.25,4.5,0.65671992481203,For profit - Partnership,88.0,58.6,FPACP HUNTSVILLE LLC,FOCUSED POST ACUTE CARE PARTNERS,224.0,FOCUSED CARE AT HUNTSVILLE,TX,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2025,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,False,True,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,69.3833651855391,6406.8,46830.54,0.3380099282440794,2.4733197001333216,2.55019,1.0,,4.0,4.0,5.0,44.000,12.0,11.0,0.0,0.0,0.0,0.0,0.0,N,61.666666666666664,50.666666666666664,3.0,0.8146929824561404,For profit - Partnership,88.0,68.2,FPACP HUNTSVILLE LLC,FOCUSED POST ACUTE CARE PARTNERS,224.0,FOCUSED CARE AT HUNTSVILLE,TX,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_main_v2,control,control_v2,675433,FOCUSED CARE AT HUNTSVILLE,TX,2026,0,,,,,,,,,,,78.44908525345622,4.0,6.872875576036867,4.0,0,False,True,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,2.44065,1.0,,4.0,4.0,5.0,47.000,,,,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,88.0,70.1,FPACP HUNTSVILLE LLC,FOCUSED POST ACUTE CARE PARTNERS,224.0,FOCUSED CARE AT HUNTSVILLE,TX,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,675641,NESBIT LIVING & RECOVERY CENTER,TX,2016,0,,,,,,,,,,,67.7274792626728,4.0,15.159951612903226,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.17303,2.0,2.0,2.0,2.0,2.0,78.000,3.0,1.0,,0.0,0.0,0.0,0.0,Y,,,,,For profit - Partnership,134.0,89.0,GUADALUPE COUNTY HOSPITAL BOARD,,,NESBIT LIVING & RECOVERY CENTER,,,,,,0,1,1,0,0,1,1,0
gold_main_v2,control,control_v2,675641,NESBIT LIVING & RECOVERY CENTER,TX,2017,0,,,,,,,,,,,67.7274792626728,4.0,15.159951612903226,4.0,0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,5.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,183.0,85.76080984233158,4633.0,44549.75,0.2970351739398419,2.841615413380141,3.19634,2.0,3.0,3.0,3.0,3.0,58.667,3.0,2.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,134.0,82.0,GUADALUPE COUNTY HOSPITAL BOARD,,,NESBIT LIVING & RECOVERY CENTER,,,,,2017-12-01,1,1,1,0,1,1,1,0
