ccn_str,facility_name,state,sample_role,provider_chain_name_latest,owner_name_raw_primary,owner_identification_method,owner_cluster,public_parent_name,public_entity_type,public_reit_status,public_source_label,public_source_url,public_source_note,verification_confidence,reit_years_in_panel,takeover_date_best,takeover_date_best_source,owner_takeover_date_estimated,change_in_ownership_date_if_observed,prior_owner_name_if_observed,prior_owner_candidates_pre_reit_snapshot,current_owner_visible_in_pre_reit_snapshot,ownership_change_signal,owner_aliases_raw,parent_owner_name,owner_source_type,owner_source_label,owner_source_url,owner_source_note,first_reit_year_in_panel,last_reit_year_in_panel,consecutive_reit_run_start,consecutive_reit_run_end,consecutive_reit_run_length,first_reit_snapshot_date,last_reit_snapshot_date,owner_takeover_date_source,change_in_ownership_type,prior_owner_source,all_buyer_chow_dates,all_buyer_chow_seller_names,pre_reit_snapshot_date,pre_reit_snapshot_owner_entities,cluster_size
105176,WINTER HAVEN HEALTH AND REHABILITATION CENTER,FL,control,SENIOR HEALTH SOUTH,"OMEGA HEALTHCARE INVESTORS, INC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2005-09-01,CMS owner association date,2005-09-01,,,"SENIOR HEALTH SOUTH EX LLC|ALEXIA TAMELA ROBINSON-BRADY NURSING HOME ADMINISTRATOR|JENNIFER BROWN DIRECTOR OF NURSING|SENIOR HEALTH PROPERTIES SOUTH, INC",False,different_named_entities_in_pre_reit_snapshot,"OMEGA HEALTHCARE INVESTORS, INC","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,"RICH DEPIANO BOARD MEMBER|SENIOR HEALTH SOUTH EX LLC|HOWARD JAFFE|PENNY RICHMOND BOARD MEMBER|ALEXIA TAMELA ROBINSON-BRADY NURSING HOME ADMINISTRATOR|JENNIFER BROWN DIRECTOR OF NURSING|ANN MULLEN BOARD MEMBER|SENIOR HEALTH PROPERTIES SOUTH, INC",26
155121,ROSEWALK VILLAGE AT LAFAYETTE,IN,control,AMERICAN SENIOR COMMUNITIES,OHI ASSET (IN) LAFAYETTE LLC,named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2012-08-31,CMS owner association date,2012-08-31,,,STACY LEANN DAVIS DIRECTOR OF NURSING|THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY|AMERICAN SENIOR COMMUNITIES LLC,False,different_named_entities_in_pre_reit_snapshot,OHI ASSET (IN) LAFAYETTE LLC,"Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,GEETA MANTRAVADI|NATHAN ANDERSON EXECUTIVE DIRECTOR|BEVERLY MUKES-GAITHER|GREGORY S FEHRIBACH|CARL L DRUMMER|LISA E HARRIS|STACY LEANN DAVIS DIRECTOR OF NURSING|DONNA G KELSEY CHIEF EXECUTIVE OFFICER|STEVEN A VAN CAMP|PAUL T BABCOCK|THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY|MONICA PAYNE|THOMAS HANIFY|AMERICAN SENIOR COMMUNITIES LLC|ROBERT W LAZARD|VIRGINIA A CAINE,26
155330,SALEM CROSSING,IN,control,AMERICAN SENIOR COMMUNITIES,"OHI ASSET (IN) SALEM, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2013-10-31,CMS owner association date,2013-10-31,,,ROBIN THARP DIRECTOR OF NURSING SERVICES|THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY|AMERICAN SENIOR COMMUNITIES LLC,False,different_named_entities_in_pre_reit_snapshot,"OHI ASSET (IN) SALEM, LLC","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-10-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-09-01,"GEETA MANTRAVADI TRUSTEE|HOLLY THOMPSON EXECUTIVE DIRECTOR|BEVERLY MUKES-GAITHER TRUSTEE|GREGORY S FEHRIBACH TRUSTEE|CARL L DRUMMER TRUSTEE|LISA E HARRIS CHIEF EXECUTIVE OFFICER, ESKENAZ|ROBIN THARP DIRECTOR OF NURSING SERVICES|DONNA G KELSEY CEO OF CONTRACTED MANAGEMETN COM|STEVEN A VAN CAMP CFO OF CONTRACTED MNGEMNT COMP|PAUL T BABCOCK INTERIM PRESIDENT & CEO|THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY|MONICA PAYNE VICE CHAIRPERSON|THOMAS HANIFY TRUSTEE|AMERICAN SENIOR COMMUNITIES LLC|ROBERT W LAZARD CHAIRPERSON|VIRGINIA A CAINE DIRECTOR AND CHIEF MEDICAL OFFIC",26
155377,SEYMOUR CROSSING,IN,control,AMERICAN SENIOR COMMUNITIES,"OHI ASSET (IN) SEYMOUR, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2013-10-31,CMS owner association date,2013-10-31,,,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY|AMERICAN SENIOR COMMUNITIES LLC|HEATHER VANVOLKENBURGH DIRECTOR OF NURSING SERVICES,False,different_named_entities_in_pre_reit_snapshot,"OHI ASSET (IN) SEYMOUR, LLC","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-10-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-09-01,"GEETA MANTRAVADI TRUSTEE|BEVERLY MUKES-GAITHER TRUSTEE|GREGORY S FEHRIBACH TRUSTEE|CARL L DRUMMER TRUSTEE|LISA E HARRIS CHIEF EXECUTIVE OFFICER, ESKENAZ|DONNA G KELSEY CHIEF EXECUTIVE OFFICER (OF MANA|STEVEN A VAN CAMP CHIEF FINANCIAL OFFICER (OF MANA|PAUL T BABCOCK PRESIDENT & CEO|THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY|MONICA PAYNE VICE CHAIRPERSON|THOMAS HANIFY TRUSTEE|AMERICAN SENIOR COMMUNITIES LLC|JOHN A MYERS EXECUTIVE DIRECTOR|ROBERT W LAZARD CHAIRPERSON|HEATHER VANVOLKENBURGH DIRECTOR OF NURSING SERVICES|VIRGINIA A CAINE DIRECTOR AND CHIEF MEDICAL OFFIC",26
215020,FORESTVILLE HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,"OHI ASSET (MD) FORESTVILLE, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2008-04-18,CMS owner association date,2008-04-18,,,"RONALD S WILHEIM 2012 SPOUSAL TRUST|OMG RE LEASING CO, LLC|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|HC REAL ESTATE HOLDINGS, LLC|C.R. STOLTZ, LLC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|S.L. ROSEDALE IRREVOCABLE TRUST|R.S. WILHEIM IRREVOCABLE TRUST|OMG RE HOLDINGS LLC",False,different_named_entities_in_pre_reit_snapshot,"OHI ASSET (MD) FORESTVILLE, LLC","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|OMG RE LEASING CO, LLC|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|HC REAL ESTATE HOLDINGS, LLC|YITZHAK ROSEDALE|C.R. STOLTZ, LLC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|RICHARD ODENTHAL CHAIN HOME OFFICE ADMINISTRATOR|S.L. ROSEDALE IRREVOCABLE TRUST|R.S. WILHEIM IRREVOCABLE TRUST|SYTINA SMITH ADMINISTRATOR|OMG RE HOLDINGS LLC|CHARLES STOLTZ CFO",26
215297,SOUTH RIVER HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,"OHI ASSET (MD) EDGEWATER, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2008-04-18,CMS owner association date,2008-04-18,,,"RONALD S WILHEIM 2012 SPOUSAL TRUST|OMG RE LEASING CO, LLC|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|HC REAL ESTATE HOLDINGS, LLC|C.R. STOLTZ, LLC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST",False,different_named_entities_in_pre_reit_snapshot,"OHI ASSET (MD) EDGEWATER, LLC","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|PHYLLIS J COLEMAN ADMINISTRATOR|OMG RE LEASING CO, LLC|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|HC REAL ESTATE HOLDINGS, LLC|C.R. STOLTZ, LLC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|RICHARD ODENTHAL CHAIN HOME OFFICE ADMINISTRATOR|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|CHARLES STOLTZ CFO",26
345269,Autumn Care of Salisbury,NC,control,SABER HEALTHCARE GROUP,"OHI ASSET (NC) SALISBURY, LP",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2016-03-01,CMS owner association date,2016-03-01,,,"SABER HEALTHCARE HOLDINGS, LLC|WWBV HOLDINGS LLC|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|DARIN HOPPING REGIONAL VP OF OPERATIONS|SHG MANAGEMENT LLC|SABER GOVERNANCE, LLC|BNV DYNASTY, LLC|SHG AUTUMN, LLC|WIW DYNASTY LLC|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",False,different_named_entities_in_pre_reit_snapshot,"OHI ASSET (NC) SALISBURY, LP","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-11-06,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-10-01,"SABER HEALTHCARE HOLDINGS, LLC|WWBV HOLDINGS LLC|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|GREGORY NICOLUZAKIS SECRETARY|DARIN HOPPING REGIONAL VP OF OPERATIONS|SHG MANAGEMENT LLC|SABER GOVERNANCE, LLC|BNV DYNASTY, LLC|BENJAMIN N VOLPE VICE PRESIDENT & TREASURER|BENJAMIN N VOLPE VICE PRESIDENT AND TREASURER|SHG AUTUMN, LLC|WIW DYNASTY LLC|WILLIAM I WEISBERG PRESIDENT|GLENN TERRY ADMINISTRATOR|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",26
395202,BROOMALL MANOR,PA,control,SABER HEALTHCARE GROUP,BHG AVIV LLC,named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2016-03-01,CMS owner association date,2016-03-01,,,"SABER HEALTHCARE HOLDINGS LLC|WWBV HOLDINGS LLC|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|SHG MANAGEMENT LLC|SABER GOVERNANCE LLC|SABER HEALTHCARE GROUP LLC|BNV DYNASTY LLC|SABER PA HOLDINGS, LLC|WIW DYNASTY LLC|CODY WILLIAM MEENAN REGIONAL VP OF OPERATIONS|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",False,different_named_entities_in_pre_reit_snapshot,BHG AVIV LLC,"Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,"SABER HEALTHCARE HOLDINGS LLC|WWBV HOLDINGS LLC|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|GREGORY NICOLUZAKIS SECRETARY|SHG MANAGEMENT LLC|SABER GOVERNANCE LLC|SABER HEALTHCARE GROUP LLC|BNV DYNASTY LLC|BENJAMIN N VOLPE VICE PRESIDENT & TREASURER|SABER PA HOLDINGS, LLC|KRISTIN MARIE DEBELLO ADMINISTRATOR|WIW DYNASTY LLC|WILLIAM I WEISBERG PRESIDENT|CODY WILLIAM MEENAN REGIONAL VP OF OPERATIONS|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",26
395311,BRYN MAWR EXTENDED CARE CENTER,PA,control,SABER HEALTHCARE GROUP,BHG AVIV LLC,named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2016-03-01,CMS owner association date,2016-03-01,,,"SABER HEALTHCARE HOLDINGS, LLC|WWBV HOLDINGS LLC|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|SHG MANAGEMENT LLC|SABER GOVERNANCE, LLC|BNV DYNASTY, LLC|SABER PA HOLDINGS, LLC|WIW DYNASTY LLC|MICHELLE CARROLL REGIONAL VP OF OPERATIONS|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",False,different_named_entities_in_pre_reit_snapshot,BHG AVIV LLC,"Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-11-06,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-10-01,"SABER HEALTHCARE HOLDINGS, LLC|WWBV HOLDINGS LLC|MICHELLE TALIAFERRO AD;|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|GREGORY NICOLUZAKIS SECRETARY|SHG MANAGEMENT LLC|SABER GOVERNANCE, LLC|BNV DYNASTY, LLC|BENJAMIN N VOLPE VICE PRESIDENT & TREASURER|SABER PA HOLDINGS, LLC|ANDREW GRAF MD;|WIW DYNASTY LLC|WILLIAM I WEISBERG PRESIDENT|MICHELLE CARROLL REGIONAL VP OF OPERATIONS|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",26
455866,BROOKDALE WESTLAKE HILLS,TX,control,BROOKDALE SENIOR LIVING,OMEGA HEALTHCARE INVESTORS INC,named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2021-01-20,CMS owner association date,2021-01-20,,,BROOKDALE SENIOR LIVING INC|ARCPI HOLDINGS INC|AMERICAN RETIREMENT CORPORATION,False,different_named_entities_in_pre_reit_snapshot,OMEGA HEALTHCARE INVESTORS INC,"Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-10-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-09-01,KEVIN W BOWMAN EXECUTIVE VP|ELBERT BUEGELER ADMINISTRATOR|KEVIN W LA MARRE VICE PRESIDENT - ACCOUNTING|BROOKDALE SENIOR LIVING INC|CHADWICK C WHITE EXECUTIVE VP|CHADWICK C WHITE BOARD MEMBER|LUCINDA M BAIER PRESIDENT CEO|LUCINDA M BAIER BOARD MEMBER|ARCPI HOLDINGS INC|ANNA F.C. MUNOZ ASSISTANT SECRETARY|AMERICAN RETIREMENT CORPORATION,26
495256,AUTUMN CARE OF CHESAPEAKE,VA,control,SABER HEALTHCARE GROUP,"OHI ASSETT (VA) CHESAPEAKE, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2016-03-01,CMS owner association date,2016-03-01,,,"SABER HEALTHCARE HOLDINGS LLC|WWBV HOLDINGS LLC|ASHLEY JACKSON REGIONAL VP OF OPERATIONS|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|SHG MANAGEMENT LLC|SABER GOVERNANCE LLC|BNV DYNASTY LLC|SHG AUTUMN, LLC|WIW DYNASTY LLC|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",False,different_named_entities_in_pre_reit_snapshot,"OHI ASSETT (VA) CHESAPEAKE, LLC","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,"SABER HEALTHCARE HOLDINGS LLC|WWBV HOLDINGS LLC|ASHLEY JACKSON REGIONAL VP OF OPERATIONS|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|ANTHONY BONAWIT ADMINISTRATOR|GREGORY NICOLUZAKIS SECRETARY|SHG MANAGEMENT LLC|SABER GOVERNANCE LLC|BNV DYNASTY LLC|BENJAMIN N VOLPE VICE PRESIDENT & TREASURER|SHG AUTUMN, LLC|WIW DYNASTY LLC|WILLIAM I WEISBERG PRESIDENT|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",26
495253,AUTUMN CARE OF NORFOLK,VA,control,SABER HEALTHCARE GROUP,"OHI ASSET (VA) NORFOLK, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2016-03-01,CMS owner association date,2016-03-01,,,"SABER HEALTHCARE HOLDINGS LLC|WWBV HOLDINGS LLC|ASHLEY JACKSON REGIONAL VP OF OPERATIONS|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|SHG MANAGEMENT LLC|SABER GOVERNANCE LLC|BNV DYNASTY LLC|SHG AUTUMN, LLC|WIW DYNASTY LLC|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",False,different_named_entities_in_pre_reit_snapshot,"OHI ASSET (VA) NORFOLK, LLC","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,"SABER HEALTHCARE HOLDINGS LLC|WWBV HOLDINGS LLC|ASHLEY JACKSON REGIONAL VP OF OPERATIONS|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|GREGORY NICOLUZAKIS SECRETARY|SHG MANAGEMENT LLC|ASHLEI PEASE AD;|SABER GOVERNANCE LLC|BNV DYNASTY LLC|BENJAMIN N VOLPE VICE PRESIDENT & TREASURER|SHG AUTUMN, LLC|WIW DYNASTY LLC|WILLIAM I WEISBERG PRESIDENT|NABIL T. M. TADROS MD;|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",26
495426,MULBERRY CREEK NURSING & REHAB CENTER,VA,control,KISSITO HEALTHCARE,"OHI ASSET (VA) MARTINSVILLE SNF, LLC",named_reit_owner_row,Omega Healthcare Investors,"Omega Healthcare Investors, Inc.",public_healthcare_reit,yes,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,high,2025|2026,2019-08-27,CMS owner association date,2019-08-27,,,KISSITO HEALTHCARE INC,False,different_named_entities_in_pre_reit_snapshot,"OHI ASSET (VA) MARTINSVILLE SNF, LLC","Omega Healthcare Investors, Inc.",official_company_site,Omega Healthcare Investors official site,https://www.omegahealthcare.com/about-us,Omega describes itself as a REIT focused primarily on skilled nursing and assisted living facilities.,2025,2026,2025,2026,2,2025-10-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-09-01,KISSITO HEALTHCARE INC|KATIE M PERRY|ROBERT MCCLINTIC,26
085048,CADIA REHABILITATION CAPITOL,DE,control,CADIA HEALTHCARE,SABRA HEALTH CARE REIT INC,named_reit_owner_row,Sabra Health Care REIT,"Sabra Health Care REIT, Inc.",public_healthcare_reit,yes,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",high,2025|2026,2011-08-01,CMS owner association date,2011-08-01,,,SILVER HOLDINGS LLC|STEVE SILVER LLC|STEPHEN SILVER IRREVOCABLE TRUST FBO CASEY SILVER|RON SCHAFER LLC|LONG TERM CARE CORP|STEPHEN SILVER IRREVOCABLE TRUST FBO JONATHAN SILVER|SCHAFER FAMILY LLC,False,different_named_entities_in_pre_reit_snapshot,SABRA HEALTH CARE REIT INC,"Sabra Health Care REIT, Inc.",official_company_ir,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,SILVER HOLDINGS LLC|NSR PHYSICIANS P.A.|RON E SCHAFER MANAGERIAL|RONALD E SCHAFER IRREV TR FBO ERIC ROBERT SCHAFER|RONALD E SCHAFER IRREV TRFBO LAUREN ELIZABETH MARIE SCHAFER|STEPHEN S SILVER MANAGERIAL|STEVE SILVER LLC|ERIC R SCHAFER|STEPHEN SILVER IRREVOCABLE TRUST FBO CASEY SILVER|KAREN M LITWA CHIEF FINANCIAL OFFICER|JONATHAN B SILVER|RON SCHAFER LLC|LAUREN SCHAFER|LONG TERM CARE CORP|STEPHEN C SILVER|STEPHEN SILVER IRREVOCABLE TRUST FBO JONATHAN SILVER|SCHAFER FAMILY LLC,5
085054,CADIA REHABILITATION PIKE CREEK,DE,control,CADIA HEALTHCARE,SABRA HEALTH CARE REIT INC,named_reit_owner_row,Sabra Health Care REIT,"Sabra Health Care REIT, Inc.",public_healthcare_reit,yes,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",high,2025|2026,2011-08-01,CMS owner association date,2011-08-01,,,SILVER HOLDINGS LLC|STEVE SILVER LLC|STEPHEN SILVER IRREVOCABLE TRUST FBO CASEY SILVER|RON SCHAFER LLC|LONG TERM CARE CORP|STEPHEN SILVER IRREVOCABLE TRUST FBO JONATHAN SILVER|SCHAFER FAMILY LLC,True,same_owner_already_visible_pre_reit,SABRA HEALTH CARE REIT INC,"Sabra Health Care REIT, Inc.",official_company_ir,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",2025,2026,2025,2026,2,2025-02-04,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-01-02,SILVER HOLDINGS LLC|SABRA HEALTH CARE REIT INC|RON E SCHAFER|RONALD E SCHAFER IRREV TR FBO ERIC ROBERT SCHAFER|RONALD E SCHAFER IRREV TRFBO LAUREN ELIZABETH MARIE SCHAFER|STEPHEN S SILVER|STEVE SILVER LLC|ERIC R SCHAFER|STEPHEN SILVER IRREVOCABLE TRUST FBO CASEY SILVER|KAREN M LITWA CHIEF FINANCIA OFFICER|KAREN M LITWA CHIEF FINANCIAL OFFICER|JONATHAN B SILVER|RON SCHAFER LLC|LAUREN SCHAFER|LONG TERM CARE CORP|STEPHEN C SILVER|STEPHEN SILVER IRREVOCABLE TRUST FBO JONATHAN SILVER|SCHAFER FAMILY LLC,5
