analysis_spec,sample_role,analysis_sample_label,treatment_analysis_sample,ccn_str,analysis_facility_name,analysis_state,year,ever_treated,treat_year,post_treat,event_time,deal_id,pe_firm,platform_name,transition_type,transition_verified,verification_tier,ownership_effective_date,baseline_medicaid_share,baseline_medicaid_n_years,baseline_medicare_share,baseline_medicare_n_years,baseline_avgadl_mds3,baseline_avgadl_mds3_n_years,high_medicare,ltcfocus_avgadl_mds3,ltcfocus_avg_dailycensus,any_private_equity_owner,any_reit_owner,any_trust_owner,any_investment_firm_owner,any_holding_company_owner,any_management_company_owner,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,has_baseline_medicaid,has_form671,has_pbj_nurse,has_provider_info,has_provider_info_latest,has_owner_snapshot,has_chow_event,has_enrollment_snapshot,control_v2_gold_plus_silver_eligible,control_v2_gold_plus_silver_staffing_eligible,panel_years,years_with_form671,years_with_pbj_nurse,pbj_days_observed,pbj_mean_census,pbj_total_rn_hours,pbj_total_nurse_hours,pbj_mean_rn_hprd,pbj_mean_nurse_hprd,provider_reported_staffing_hprd,provider_staffing_rating,provider_rn_staffing_rating,provider_health_rating,provider_overall_rating,provider_qm_rating,provider_survey_score,provider_reported_incidents,provider_subst_complaints,provider_ic_citations,provider_number_of_fines,provider_total_fines_dollars,provider_payment_denials,provider_total_penalties,provider_changed_ownership_12m,form671_total_residents_mean,form671_medicaid_census_mean,form671_medicare_census_mean,form671_medicaid_share_mean,provider_ownership_type,provider_certified_beds,provider_avg_residents_per_day,provider_legal_business_name,provider_chain_name,provider_chain_id,provider_name,provider_state,facility_name_treatment,state_treatment,city_treatment,provider_processing_date,outcome_available_pbj_staffing,has_provider_staffing_outcome,has_star_rating_outcome,has_form671_payer_mix_outcome,sample_main_staffing,sample_provider_staffing,sample_star_ratings,sample_payer_mix_outcome
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,2017,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,20.58,128.41,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,135.12404576100226,23471.5,160102.27,0.4761387562674103,3.247913488391031,3.4543,1.0,2.0,3.0,3.0,5.0,64.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,144.0,128.0,"COVENANT CARE CALIFORNIA, LLC",,,ST EDNA SUBACUTE AND REHABILITATION CENTER,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,2018,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,19.99,127.13,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,127.07851170568564,16086.55,168889.33000000002,0.3465638071630305,3.6433504075955514,3.51766,,2.0,,,,64.000,0.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,144.0,127.7,"COVENANT CARE CALIFORNIA, LLC",,,ST EDNA SUBACUTE AND REHABILITATION CENTER,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,2019,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,20.94,126.45,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,126.42807108350586,16938.99,176785.26,0.3675270733763104,3.83297677235274,3.77935,,2.0,,,,98.000,0.0,2.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,144.0,128.3,"COVENANT CARE CALIFORNIA, LLC",,,ST EDNA SUBACUTE AND REHABILITATION CENTER,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,2020,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,21.14,77.78,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,100.30118251313904,17729.72,151836.41999999998,0.5012259802905057,4.20006782511559,4.20178,2.0,2.0,2.0,3.0,5.0,96.667,0.0,3.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,144.0,98.8,"COVENANT CARE CALIFORNIA, LLC",,,ST EDNA SUBACUTE AND REHABILITATION CENTER,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,2021,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,20.92,113.5,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,113.1510756755322,17101.32,160615.45,0.4171433525686732,3.906469996932191,3.95058,2.0,2.0,2.0,3.0,5.0,101.333,3.0,6.0,1.0,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,144.0,111.4,"COVENANT CARE CALIFORNIA, LLC",,,ST EDNA SUBACUTE AND REHABILITATION CENTER,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,2022,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,20.61,122.2,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,121.93382969687318,17960.28,168527.22999999998,0.4059227982448331,3.7910266415398226,3.75594,4.0,,3.0,4.0,5.0,85.333,2.0,6.0,1.0,1.0,5330.0,0.0,1.0,N,,,,,For profit - Limited Liability company,144.0,122.6,"COVENANT CARE CALIFORNIA, LLC",,,ST EDNA SUBACUTE AND REHABILITATION CENTER,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,2023,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,20.24,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,130.92173448532145,11977.65,181231.69,0.2502507332490008,3.792555515814815,3.81164,2.0,,2.0,2.0,4.0,108.000,2.0,10.0,5.0,2.0,20584.45,0.0,2.0,N,112.0,76.0,2.0,0.6785714285714286,For profit - Limited Liability company,144.0,134.2,"COVENANT CARE CALIFORNIA, LLC",COVENANT CARE,166.0,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,2024,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,133.3343884376493,14043.49,194236.94,0.2878018550037024,3.981714288962648,3.94894,1.0,,2.0,1.0,4.0,144.667,0.0,21.0,5.0,2.0,20584.45,0.0,2.0,N,132.25,91.75,11.75,0.693024152106886,For profit - Limited Liability company,144.0,136.3,"COVENANT CARE CALIFORNIA, LLC",COVENANT CARE,166.0,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,Citrus Post-Acute,CA,2025,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,135.3479897719028,10524.82,144565.62,0.2848037599855616,3.9132812660455047,3.91699,3.0,,2.0,2.0,4.0,134.000,9.0,37.0,5.0,2.0,20585.0,0.0,2.0,N,135.66666666666666,91.0,11.666666666666666,0.6704248541465335,For profit - Limited Liability company,144.0,134.9,Legal Business Name Not Available,LINKS HEALTHCARE GROUP,318.0,Citrus Post-Acute,CA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555093,Citrus Post-Acute,CA,2026,0,,,,,,,,,,,66.67050534499515,3.0,6.0516695821185635,3.0,20.695191448007776,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.87759,3.0,,2.0,2.0,4.0,125.000,,,,0.0,0.0,0.0,0.0,N,,,,,For profit - Limited Liability company,144.0,135.1,Legal Business Name Not Available,LINKS HEALTHCARE GROUP,318.0,Citrus Post-Acute,CA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,N M HOLDERMAN MEMORIAL HOSPITAL -  SNF,CA,2016,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,8.12,295.23,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,4.70779,5.0,5.0,2.0,3.0,3.0,71.333,7.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,Government - State,321.0,321.0,VETERANS HOME OF CALIFORNIA,,,N M HOLDERMAN MEMORIAL HOSPITAL -  SNF,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2017,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,7.88,304.03,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,301.18827440675267,139042.59,496859.15,1.2651251529020338,4.521375017481647,4.84699,5.0,5.0,3.0,5.0,5.0,70.667,5.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Government - State,321.0,316.0,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2018,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,8.68,296.37,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,287.9913388543823,139322.33000000002,502153.85,1.3241495984377436,4.774204081497067,4.99635,,5.0,,,,80.000,7.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,Government - State,301.0,287.9,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2019,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,8.62,286.12,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,283.69497929606626,146244.73,505024.9499999999,1.413499627087937,4.879959213330084,4.99732,,5.0,,,,47.333,3.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,Government - State,301.0,275.3,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2020,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,8.34,215.62,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,278.00092570473004,139064.24,461514.49,1.3654517994170354,4.528282738760247,4.61897,5.0,5.0,3.0,4.0,3.0,55.333,1.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Government - State,301.0,287.6,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2021,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,8.53,250.3,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,246.22646055635187,127843.57,420348.76,1.4241221568857343,4.67812744091463,4.60767,5.0,5.0,3.0,4.0,4.0,58.667,5.0,0.0,0.0,1.0,650.0,0.0,1.0,N,,,,,Government - State,301.0,248.6,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2022,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,7.81,229.28,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,224.78101409460103,134689.02000000002,442606.24,1.638785290044494,5.39594263307184,5.6435,5.0,,3.0,4.0,3.0,59.333,6.0,2.0,0.0,1.0,650.0,0.0,1.0,N,,,,,Government - State,274.0,229.8,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2023,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,7.94,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,209.27622564633435,112295.31,382400.78,1.4713930565085025,5.00876972863459,5.41752,5.0,,4.0,5.0,4.0,50.667,6.0,1.0,0.0,2.0,3900.0,0.0,2.0,N,215.0,3.0,186.0,0.013953488372093,Government - State,274.0,205.4,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2024,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,177.7604216435738,101117.54,340916.13,1.5671452467247788,5.257905468253728,5.53116,5.0,,3.0,4.0,3.0,98.667,11.0,9.0,0.0,1.0,3250.0,0.0,1.0,N,200.75,3.0,191.25,0.0149679639297579,Government - State,274.0,184.8,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2025,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,157.07310258179822,77588.66,268782.67,1.80975443445246,6.2625285043783565,6.41196,5.0,,2.0,3.0,3.0,110.000,15.0,12.0,0.0,1.0,3250.0,0.0,1.0,N,148.0,26.0,119.0,0.1756756756756756,Government - State,274.0,156.1,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,2026,0,,,,,,,,,,,5.678445092322644,3.0,90.81162585034016,3.0,8.281050534499514,3.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,6.68658,5.0,,3.0,4.0,3.0,96.000,,,,0.0,0.0,0.0,0.0,N,,,,,Government - State,274.0,160.6,VETERANS HOME OF CALIFORNIA,,,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2016,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,13.66,272.55,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.35585,3.0,2.0,1.0,2.0,5.0,145.667,16.0,6.0,,1.0,5850.0,0.0,1.0,N,,,,,For profit - Corporation,290.0,290.0,"THE HEALTHCARE CENTER OF DOWNEY, LLC",,,LAKEWOOD HEALTHCARE CENTER,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2017,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,14.48,284.06,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,288.06660296225516,24324.4,349035.22,0.2313689254585841,3.3200885231605426,3.78298,3.0,2.0,1.0,1.0,4.0,298.667,31.0,40.0,,1.0,9036.0,1.0,2.0,N,,,,,For profit - Individual,290.0,282.0,"THE HEALTHCARE CENTER OF DOWNEY, LLC",,,LAKEWOOD HEALTHCARE CENTER,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2018,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,13.56,285.0,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,286.11632160110423,27427.74,378303.55,0.262553962305327,3.618432993745792,3.35171,,2.0,,,,408.400,40.0,57.0,,1.0,9036.0,1.0,2.0,N,,,,,For profit - Individual,290.0,283.4,"THE HEALTHCARE CENTER OF DOWNEY, LLC",,,LAKEWOOD HEALTHCARE CENTER,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2019,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,13.0,277.57,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,275.15913959229175,27414.14,406866.25,0.2730036760368714,4.051990720306991,4.02456,,1.0,,,,450.167,39.0,70.0,,3.0,62097.0,1.0,4.0,N,,,,,For profit - Partnership,290.0,268.3,"THE HEALTHCARE CENTER OF DOWNEY, LLC",,,LAKEWOOD HEALTHCARE CENTER,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2020,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,13.77,203.19,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,271.9417403248925,30634.76,400583.17,0.3078253444275604,4.02286244210923,3.9426,3.0,2.0,1.0,2.0,5.0,345.667,24.0,45.0,,1.0,33034.0,0.0,1.0,N,,,,,For profit - Partnership,290.0,273.2,"THE HEALTHCARE CENTER OF DOWNEY, LLC",,,LAKEWOOD HEALTHCARE CENTER,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2021,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,12.05,273.18,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,344.0,273.91640068018665,27811.4,368388.89,0.2962387626138869,3.913796764099883,3.98132,3.0,2.0,1.0,2.0,5.0,277.500,25.0,25.0,1.0,1.0,650.0,0.0,1.0,N,,,,,For profit - Partnership,290.0,272.6,"THE HEALTHCARE CENTER OF DOWNEY, LLC",,,LAKEWOOD HEALTHCARE CENTER,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2022,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,10.91,281.91,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,284.7279576100228,28628.88,382930.08,0.2756484419239626,3.6852822233822184,3.69469,4.0,,1.0,1.0,4.0,259.000,15.0,4.0,3.0,1.0,650.0,0.0,1.0,N,,,,,For profit - Partnership,290.0,283.0,"THE HEALTHCARE CENTER OF DOWNEY, LLC",,,LAKEWOOD HEALTHCARE CENTER,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2023,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,10.88,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,283.51180655093697,28251.86,391684.33,0.273186230050171,3.785562490785458,3.70577,4.0,,1.0,1.0,4.0,241.167,13.0,9.0,3.0,1.0,650.0,0.0,1.0,N,288.0,228.0,47.0,0.7916666666666666,For profit - Partnership,290.0,286.0,"THE HEALTHCARE CENTER OF DOWNEY, LLC",BRIUS MANAGEMENT,92.0,LAKEWOOD HEALTHCARE CENTER,CA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2024,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,284.3444816053512,31650.89,409099.31,0.3042675053547266,3.93095557212886,3.88501,4.0,,1.0,1.0,,209.333,33.0,14.0,3.0,0.0,0.0,0.0,0.0,N,288.5,227.75,49.0,0.7894396551724138,For profit - Corporation,290.0,284.8,"THE HEALTHCARE CENTER OF DOWNEY, LLC",BRIUS MANAGEMENT,92.0,LAKEWOOD HEALTHCARE CENTER,CA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2025,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,284.5575339314469,21673.65,311713.99,0.2788529400798343,4.0128370666001105,4.0336,3.0,,1.0,1.0,,326.250,122.0,83.0,1.0,2.0,41526.0,0.0,2.0,N,290.0,227.0,55.0,0.7827586206896552,For profit - Corporation,290.0,284.9,"THE HEALTHCARE CENTER OF DOWNEY, LLC",PACIFIC HEALTHCARE HOLDINGS,792.0,LAKEWOOD HEALTHCARE CENTER,CA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555099,LAKEWOOD HEALTHCARE CENTER,CA,2026,0,,,,,,,,,,,41.342555879494654,3.0,19.778169096209915,3.0,13.128909620991257,3.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,4.02695,4.0,,1.0,1.0,1.0,342.250,,,1.0,2.0,41526.0,1.0,3.0,N,,,,,For profit - Corporation,290.0,283.8,THE HEALTHCARE CENTER OF DOWNEY LLC,PACIFIC HEALTHCARE HOLDINGS,792.0,LAKEWOOD HEALTHCARE CENTER,CA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,555103,FRENCH PARK CARE CENTER,CA,2016,0,,,,,,,,,,,70.88250631681244,3.0,15.919444120505348,3.0,21.245221574344026,3.0,0,21.7,176.86,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,4.30029,4.0,4.0,1.0,2.0,5.0,131.667,0.0,7.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,202.0,179.0,"BARTLETT CARE CENTER, LLC",,,FRENCH PARK CARE CENTER,,,,,,0,1,1,0,0,1,1,0
